var_norm,n_years,first_year,last_year,years_present,example_name,status
tecsani_ptotal,14,2010,2023,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023,tecSani_pTotal,completa
terapeutas_cmujeres,14,2010,2023,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023,terapeutas_cMujeres,completa
terapeutas_colabmujeres,14,2010,2023,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023,terapeutas_colabMujeres,completa
terapeutas_colabtotal,14,2010,2023,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023,terapeutas_colabTotal,completa
terapeutas_ctotal,14,2010,2023,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023,terapeutas_cTotal,completa
terapeutas_pmujeres,14,2010,2023,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023,terapeutas_pMujeres,completa
terapeutas_ptotal,14,2010,2023,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023,terapeutas_pTotal,completa
total_altas,14,2010,2023,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023,total_altas,completa
total_cma,14,2010,2023,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023,total_cma,completa
total_cmedicos,14,2010,2023,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023,total_cMedicos,completa
total_cmujermedicos,14,2010,2023,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023,total_cMujerMedicos,completa
total_colabmedicos,14,2010,2023,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023,total_colabMedicos,completa
total_colabmujermedicos,14,2010,2023,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023,total_colabMujerMedicos,completa
total_consulta,14,2010,2023,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023,total_consulta,completa
total_estancias,14,2010,2023,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023,total_estancias,completa
total_hospdom,14,2010,2023,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023,total_hospDom,completa
total_ingresoshops,14,2010,2023,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023,total_ingresosHops,completa
total_pmedicos,14,2010,2023,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023,total_pMedicos,completa
total_pmujermedicos,14,2010,2023,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023,total_pMujerMedicos,completa
total_sesionhdia,14,2010,2023,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023,total_sesionHdia,completa
total_urgencias,14,2010,2023,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023,total_urgencias,completa
totaleir_mujeres,14,2010,2023,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023,totalEir_mujeres,completa
totaleir_total,14,2010,2023,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023,totalEir_total,completa
totalmir_mujeres,14,2010,2023,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023,totalMir_mujeres,completa
totalmir_total,14,2010,2023,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023,totalMir_total,completa
trabsocial_cmujeres,14,2010,2023,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023,trabSocial_cMujeres,completa
trabsocial_colabmujeres,14,2010,2023,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023,trabSocial_colabMujeres,completa
trabsocial_colabtotal,14,2010,2023,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023,trabSocial_colabTotal,completa
trabsocial_ctotal,14,2010,2023,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023,trabSocial_cTotal,completa
trabsocial_pmujeres,14,2010,2023,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023,trabSocial_pMujeres,completa
trabsocial_ptotal,14,2010,2023,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023,trabSocial_pTotal,completa
transporte_centro,14,2010,2023,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023,transporte_centro,completa
urge_acctrafic,14,2010,2023,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023,urge_AccTrafic,completa
urge_asegpriv,14,2010,2023,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023,urge_AsegPriv,completa
urge_conveinter,14,2010,2023,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023,urge_conveInter,completa
urge_matepss,14,2010,2023,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023,urge_MATEPSS,completa
urge_mutuafun,14,2010,2023,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023,urge_MutuaFun,completa
urge_otrentipublica,14,2010,2023,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023,urge_otrEntiPublica,completa
urge_otroregim,14,2010,2023,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023,urge_otroRegim,completa
urge_particular,14,2010,2023,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023,urge_particular,completa
urge_sns,14,2010,2023,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023,urge_sns,completa
urgencias_cmujeres,14,2010,2023,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023,urgencias_cMujeres,completa
urgencias_colabmujeres,14,2010,2023,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023,urgencias_colabMujeres,completa
urgencias_colabtotal,14,2010,2023,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023,urgencias_colabTotal,completa
urgencias_ctotal,14,2010,2023,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023,urgencias_cTotal,completa
urgencias_pmujeres,14,2010,2023,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023,urgencias_pMujeres,completa
urgencias_ptotal,14,2010,2023,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023,urgencias_pTotal,completa
urologia_cmujeres,14,2010,2023,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023,urologia_cMujeres,completa
urologia_colabmujeres,14,2010,2023,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023,urologia_colabMujeres,completa
urologia_colabtotal,14,2010,2023,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023,urologia_colabTotal,completa
urologia_ctotal,14,2010,2023,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023,urologia_cTotal,completa
urologia_mujeres,14,2010,2023,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023,urologia_mujeres,completa
urologia_pmujeres,14,2010,2023,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023,urologia_pMujeres,completa
urologia_ptotal,14,2010,2023,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023,urologia_pTotal,completa
urologia_total,14,2010,2023,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023,urologia_total,completa
visitatot_hospdom,14,2010,2023,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023,visitaTot_hospDom,completa
vivos_menor2500,14,2010,2023,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023,vivos_menor2500,completa
totacelelineal_paciente,8,2010,2023,2010|2011|2012|2013|2014|2015|2022|2023,totAceleLineal_Paciente,parcial_intermedia
totacelelineal_sesion,8,2010,2023,2010|2011|2012|2013|2014|2015|2022|2023,totAceleLineal_Sesion,parcial_intermedia
totbomcobal_paciente,8,2010,2023,2010|2011|2012|2013|2014|2015|2022|2023,totBomCobal_Paciente,parcial_intermedia
totbomcobal_sesion,8,2010,2023,2010|2011|2012|2013|2014|2015|2022|2023,totBomCobal_Sesion,parcial_intermedia
totdialperito_paciente,8,2010,2023,2010|2011|2012|2013|2014|2015|2022|2023,totDialPerito_Paciente,parcial_intermedia
totdialperito_sesion,8,2010,2023,2010|2011|2012|2013|2014|2015|2022|2023,totDialPerito_Sesion,parcial_intermedia
totfisiot_paciente,8,2010,2023,2010|2011|2012|2013|2014|2015|2022|2023,totFisiot_Paciente,parcial_intermedia
totfisiot_sesion,8,2010,2023,2010|2011|2012|2013|2014|2015|2022|2023,totFisiot_Sesion,parcial_intermedia
tothemodial_paciente,8,2010,2023,2010|2011|2012|2013|2014|2015|2022|2023,totHemodial_Paciente,parcial_intermedia
tothemodial_sesion,8,2010,2023,2010|2011|2012|2013|2014|2015|2022|2023,totHemodial_Sesion,parcial_intermedia
tothemodialdom_paciente,8,2010,2023,2010|2011|2012|2013|2014|2015|2022|2023,totHemodialDom_Paciente,parcial_intermedia
tothemodialdom_sesion,8,2010,2023,2010|2011|2012|2013|2014|2015|2022|2023,totHemodialDom_Sesion,parcial_intermedia
tothemodina_paciente,8,2010,2023,2010|2011|2012|2013|2014|2015|2022|2023,totHemodina_Paciente,parcial_intermedia
totlitofrag_paciente,8,2010,2023,2010|2011|2012|2013|2014|2015|2022|2023,totLitofrag_Paciente,parcial_intermedia
totlitofrag_sesion,8,2010,2023,2010|2011|2012|2013|2014|2015|2022|2023,totLitofrag_Sesion,parcial_intermedia
totlogop_paciente,8,2010,2023,2010|2011|2012|2013|2014|2015|2022|2023,totLogop_Paciente,parcial_intermedia
totlogop_sesion,8,2010,2023,2010|2011|2012|2013|2014|2015|2022|2023,totLogop_Sesion,parcial_intermedia
tototraradio_paciente,8,2010,2023,2010|2011|2012|2013|2014|2015|2022|2023,totOtraRadio_Paciente,parcial_intermedia
tototraradio_sesion,8,2010,2023,2010|2011|2012|2013|2014|2015|2022|2023,totOtraRadio_Sesion,parcial_intermedia
totpaciente_radiointerv,8,2010,2023,2010|2011|2012|2013|2014|2015|2022|2023,totPaciente_radioInterv,parcial_intermedia
totterapocupa_paciente,8,2010,2023,2010|2011|2012|2013|2014|2015|2022|2023,totTerapOcupa_Paciente,parcial_intermedia
totterapocupa_sesion,8,2010,2023,2010|2011|2012|2013|2014|2015|2022|2023,totTerapOcupa_Sesion,parcial_intermedia
urg_altas,8,2010,2023,2010|2011|2012|2013|2014|2015|2022|2023,Urg_altas,parcial_intermedia
urg_exitus,8,2010,2023,2010|2011|2012|2013|2014|2015|2022|2023,Urg_exitus,parcial_intermedia
urg_ingresos,8,2010,2023,2010|2011|2012|2013|2014|2015|2022|2023,Urg_ingresos,parcial_intermedia
urg_total,8,2010,2023,2010|2011|2012|2013|2014|2015|2022|2023,Urg_total,parcial_intermedia
urg_traslados,8,2010,2023,2010|2011|2012|2013|2014|2015|2022|2023,Urg_traslados,parcial_intermedia
altcuracion_cirugiaped,9,2015,2023,2015|2016|2017|2018|2019|2020|2021|2022|2023,altCuracion_cirugiaPed,solo_anios_tardios
altcuracion_medinterna,9,2015,2023,2015|2016|2017|2018|2019|2020|2021|2022|2023,altCuracion_medInterna,solo_anios_tardios
altexitus_cirugiaped,9,2015,2023,2015|2016|2017|2018|2019|2020|2021|2022|2023,altExitus_cirugiaPed,solo_anios_tardios
altexitus_medinterna,9,2015,2023,2015|2016|2017|2018|2019|2020|2021|2022|2023,altExitus_medInterna,solo_anios_tardios
altfinal_cirugiaped,9,2015,2023,2015|2016|2017|2018|2019|2020|2021|2022|2023,altFinal_cirugiaPed,solo_anios_tardios
altfinal_medinterna,9,2015,2023,2015|2016|2017|2018|2019|2020|2021|2022|2023,altFinal_medInterna,solo_anios_tardios
altotracausa_cirugiaped,9,2015,2023,2015|2016|2017|2018|2019|2020|2021|2022|2023,altOtracausa_cirugiaPed,solo_anios_tardios
altotracausa_medinterna,9,2015,2023,2015|2016|2017|2018|2019|2020|2021|2022|2023,altOtracausa_medInterna,solo_anios_tardios
alttraslahosp_cirugiaped,9,2015,2023,2015|2016|2017|2018|2019|2020|2021|2022|2023,altTraslaHosp_cirugiaPed,solo_anios_tardios
alttraslahosp_medinterna,9,2015,2023,2015|2016|2017|2018|2019|2020|2021|2022|2023,altTraslaHosp_medInterna,solo_anios_tardios
alttraslainter_cirugiaped,9,2015,2023,2015|2016|2017|2018|2019|2020|2021|2022|2023,altTraslaInter_cirugiaPed,solo_anios_tardios
alttraslainter_medinterna,9,2015,2023,2015|2016|2017|2018|2019|2020|2021|2022|2023,altTraslaInter_medInterna,solo_anios_tardios
camas_cirugiaped,9,2015,2023,2015|2016|2017|2018|2019|2020|2021|2022|2023,camas_cirugiaPed,solo_anios_tardios
camas_medinterna,9,2015,2023,2015|2016|2017|2018|2019|2020|2021|2022|2023,camas_medInterna,solo_anios_tardios
endocrin_cmujeres,9,2015,2023,2015|2016|2017|2018|2019|2020|2021|2022|2023,endocrin_cMujeres,solo_anios_tardios
endocrin_colabmujeres,9,2015,2023,2015|2016|2017|2018|2019|2020|2021|2022|2023,endocrin_colabMujeres,solo_anios_tardios
endocrin_colabtotal,9,2015,2023,2015|2016|2017|2018|2019|2020|2021|2022|2023,endocrin_colabTotal,solo_anios_tardios
endocrin_ctotal,9,2015,2023,2015|2016|2017|2018|2019|2020|2021|2022|2023,endocrin_cTotal,solo_anios_tardios
endocrin_pmujeres,9,2015,2023,2015|2016|2017|2018|2019|2020|2021|2022|2023,endocrin_pMujeres,solo_anios_tardios
endocrin_ptotal,9,2015,2023,2015|2016|2017|2018|2019|2020|2021|2022|2023,endocrin_pTotal,solo_anios_tardios
estancias_cirugiaped,9,2015,2023,2015|2016|2017|2018|2019|2020|2021|2022|2023,estancias_cirugiaPed,solo_anios_tardios
estancias_medinterna,9,2015,2023,2015|2016|2017|2018|2019|2020|2021|2022|2023,estancias_medInterna,solo_anios_tardios
geriatric_cmujeres,9,2015,2023,2015|2016|2017|2018|2019|2020|2021|2022|2023,geriatric_cMujeres,solo_anios_tardios
geriatric_colabmujeres,9,2015,2023,2015|2016|2017|2018|2019|2020|2021|2022|2023,geriatric_colabMujeres,solo_anios_tardios
geriatric_colabtotal,9,2015,2023,2015|2016|2017|2018|2019|2020|2021|2022|2023,geriatric_colabTotal,solo_anios_tardios
geriatric_ctotal,9,2015,2023,2015|2016|2017|2018|2019|2020|2021|2022|2023,geriatric_cTotal,solo_anios_tardios
geriatric_pmujeres,9,2015,2023,2015|2016|2017|2018|2019|2020|2021|2022|2023,geriatric_pMujeres,solo_anios_tardios
geriatric_ptotal,9,2015,2023,2015|2016|2017|2018|2019|2020|2021|2022|2023,geriatric_pTotal,solo_anios_tardios
medinterna_cmujeres,9,2015,2023,2015|2016|2017|2018|2019|2020|2021|2022|2023,medInterna_cMujeres,solo_anios_tardios
medinterna_colabmujeres,9,2015,2023,2015|2016|2017|2018|2019|2020|2021|2022|2023,medInterna_colabMujeres,solo_anios_tardios
medinterna_colabtotal,9,2015,2023,2015|2016|2017|2018|2019|2020|2021|2022|2023,medInterna_colabTotal,solo_anios_tardios
medinterna_ctotal,9,2015,2023,2015|2016|2017|2018|2019|2020|2021|2022|2023,medInterna_cTotal,solo_anios_tardios
medinterna_pmujeres,9,2015,2023,2015|2016|2017|2018|2019|2020|2021|2022|2023,medInterna_pMujeres,solo_anios_tardios
medinterna_ptotal,9,2015,2023,2015|2016|2017|2018|2019|2020|2021|2022|2023,medInterna_pTotal,solo_anios_tardios
neumolog_cmujeres,9,2015,2023,2015|2016|2017|2018|2019|2020|2021|2022|2023,neumolog_cMujeres,solo_anios_tardios
neumolog_colabmujeres,9,2015,2023,2015|2016|2017|2018|2019|2020|2021|2022|2023,neumolog_colabMujeres,solo_anios_tardios
neumolog_colabtotal,9,2015,2023,2015|2016|2017|2018|2019|2020|2021|2022|2023,neumolog_colabTotal,solo_anios_tardios
neumolog_ctotal,9,2015,2023,2015|2016|2017|2018|2019|2020|2021|2022|2023,neumolog_cTotal,solo_anios_tardios
neumolog_pmujeres,9,2015,2023,2015|2016|2017|2018|2019|2020|2021|2022|2023,neumolog_pMujeres,solo_anios_tardios
neumolog_ptotal,9,2015,2023,2015|2016|2017|2018|2019|2020|2021|2022|2023,neumolog_pTotal,solo_anios_tardios
oncolog_cmujeres,9,2015,2023,2015|2016|2017|2018|2019|2020|2021|2022|2023,oncolog_cMujeres,solo_anios_tardios
oncolog_colabmujeres,9,2015,2023,2015|2016|2017|2018|2019|2020|2021|2022|2023,oncolog_colabMujeres,solo_anios_tardios
oncolog_colabtotal,9,2015,2023,2015|2016|2017|2018|2019|2020|2021|2022|2023,oncolog_colabTotal,solo_anios_tardios
oncolog_ctotal,9,2015,2023,2015|2016|2017|2018|2019|2020|2021|2022|2023,oncolog_cTotal,solo_anios_tardios
oncolog_pmujeres,9,2015,2023,2015|2016|2017|2018|2019|2020|2021|2022|2023,oncolog_pMujeres,solo_anios_tardios
oncolog_ptotal,9,2015,2023,2015|2016|2017|2018|2019|2020|2021|2022|2023,oncolog_pTotal,solo_anios_tardios
cod_ccaa_todas,7,2016,2023,2016|2017|2018|2019|2020|2022|2023,Cód_CCAA_Todas,solo_anios_tardios
cod_grupo_finalidad,6,2016,2021,2016|2017|2018|2019|2020|2021,Cód_Grupo_Finalidad,solo_anios_tardios
cod_pertenencia_sns,8,2016,2023,2016|2017|2018|2019|2020|2021|2022|2023,Cód_Pertenencia_SNS,solo_anios_tardios
desc_ccaa_todas,7,2016,2023,2016|2017|2018|2019|2020|2022|2023,Desc_CCAA_Todas,solo_anios_tardios
finalidad_agrupada_para_anonimizacion,8,2016,2023,2016|2017|2018|2019|2020|2021|2022|2023,FINALIDAD_agrupada_para_Anonimización,solo_anios_tardios
otros_asis_texto,6,2018,2023,2018|2019|2020|2021|2022|2023,otros_Asis_texto,solo_anios_tardios
otros_noasis_texto,6,2018,2023,2018|2019|2020|2021|2022|2023,otros_NoAsis_texto,solo_anios_tardios
cod_concierto,1,2020,2020,2020,Cód_Concierto,solo_anios_tardios
cod_finalidad,1,2020,2020,2020,Cód_Finalidad,solo_anios_tardios
desc_concierto,1,2020,2020,2020,Desc_Concierto,solo_anios_tardios
desc_grupo_finalidad,1,2020,2020,2020,Desc_Grupo_Finalidad,solo_anios_tardios
otra_dotacion_cep,1,2020,2020,2020,Otra_dotacion_CEP,solo_anios_tardios
otra_dotacion_concertado,1,2020,2020,2020,Otra_dotacion_concertado,solo_anios_tardios
otra_dotacion_hospital,1,2020,2020,2020,Otra_dotacion_hospital,solo_anios_tardios
otra_dotacion_texto,1,2020,2020,2020,Otra_dotacion_Texto,solo_anios_tardios
600_1_farmaamb,3,2021,2023,2021|2022|2023,600_1_FarmaAmb,solo_anios_tardios
600_2_farmahosp,3,2021,2023,2021|2022|2023,600_2_FarmaHosp,solo_anios_tardios
altcuracion_ar,3,2021,2023,2021|2022|2023,altCuracion_AR,solo_anios_tardios
altcuracion_upediatria,3,2021,2023,2021|2022|2023,altCuracion_uPediatria,solo_anios_tardios
altexitus_ar,3,2021,2023,2021|2022|2023,altExitus_AR,solo_anios_tardios
altexitus_upediatria,3,2021,2023,2021|2022|2023,altExitus_uPediatria,solo_anios_tardios
altfinal_ar,3,2021,2023,2021|2022|2023,altFinal_AR,solo_anios_tardios
altfinal_upediatria,3,2021,2023,2021|2022|2023,altFinal_uPediatria,solo_anios_tardios
altotracausa_ar,3,2021,2023,2021|2022|2023,altOtracausa_AR,solo_anios_tardios
altotracausa_upediatria,3,2021,2023,2021|2022|2023,altOtracausa_uPediatria,solo_anios_tardios
alttraslahosp_ar,3,2021,2023,2021|2022|2023,altTraslaHosp_AR,solo_anios_tardios
alttraslahosp_upediatria,3,2021,2023,2021|2022|2023,altTraslaHosp_uPediatria,solo_anios_tardios
alttraslainter_ar,3,2021,2023,2021|2022|2023,altTraslaInter_AR,solo_anios_tardios
alttraslainter_upediatria,3,2021,2023,2021|2022|2023,altTraslaInter_uPediatria,solo_anios_tardios
angiovasc_cma,3,2021,2023,2021|2022|2023,AngioVasc_cma,solo_anios_tardios
angiovasc_hosp,3,2021,2023,2021|2022|2023,AngioVasc_hosp,solo_anios_tardios
angiovasc_resto,3,2021,2023,2021|2022|2023,AngioVasc_resto,solo_anios_tardios
angiovasc_total,3,2021,2023,2021|2022|2023,AngioVasc_total,solo_anios_tardios
bqt_tot,3,2021,2023,2021|2022|2023,bqt_tot,solo_anios_tardios
bron_amb,3,2021,2023,2021|2022|2023,Bron_Amb,solo_anios_tardios
bron_hosp,3,2021,2023,2021|2022|2023,Bron_hosp,solo_anios_tardios
camas_ar,3,2021,2023,2021|2022|2023,camas_AR,solo_anios_tardios
camas_pv_funcionamiento,3,2021,2023,2021|2022|2023,camas_PV_funcionamiento,solo_anios_tardios
camas_pv_instaladas,3,2021,2023,2021|2022|2023,camas_PV_instaladas,solo_anios_tardios
camas_upediatria,3,2021,2023,2021|2022|2023,camas_uPediatria,solo_anios_tardios
circardio_cma,3,2021,2023,2021|2022|2023,CirCardio_cma,solo_anios_tardios
circardio_hosp,3,2021,2023,2021|2022|2023,CirCardio_hosp,solo_anios_tardios
circardio_resto,3,2021,2023,2021|2022|2023,CirCardio_resto,solo_anios_tardios
circardio_total,3,2021,2023,2021|2022|2023,CirCardio_total,solo_anios_tardios
cirgeneral_cma,3,2021,2023,2021|2022|2023,CirGeneral_cma,solo_anios_tardios
cirgeneral_hosp,3,2021,2023,2021|2022|2023,CirGeneral_hosp,solo_anios_tardios
cirgeneral_resto,3,2021,2023,2021|2022|2023,CirGeneral_resto,solo_anios_tardios
cirgeneral_total,3,2021,2023,2021|2022|2023,CirGeneral_total,solo_anios_tardios
cirneuro_cma,3,2021,2023,2021|2022|2023,CirNeuro_cma,solo_anios_tardios
cirneuro_hosp,3,2021,2023,2021|2022|2023,CirNeuro_hosp,solo_anios_tardios
cirneuro_resto,3,2021,2023,2021|2022|2023,CirNeuro_resto,solo_anios_tardios
cirneuro_total,3,2021,2023,2021|2022|2023,CirNeuro_total,solo_anios_tardios
cirpediat_cma,3,2021,2023,2021|2022|2023,CirPediat_cma,solo_anios_tardios
cirpediat_hosp,3,2021,2023,2021|2022|2023,CirPediat_hosp,solo_anios_tardios
cirpediat_resto,3,2021,2023,2021|2022|2023,CirPediat_resto,solo_anios_tardios
cirpediat_total,3,2021,2023,2021|2022|2023,CirPediat_total,solo_anios_tardios
col_amb,3,2021,2023,2021|2022|2023,Col_Amb,solo_anios_tardios
col_hosp,3,2021,2023,2021|2022|2023,Col_hosp,solo_anios_tardios
derma_cma,3,2021,2023,2021|2022|2023,Derma_cma,solo_anios_tardios
derma_hosp,3,2021,2023,2021|2022|2023,Derma_hosp,solo_anios_tardios
derma_resto,3,2021,2023,2021|2022|2023,Derma_resto,solo_anios_tardios
derma_total,3,2021,2023,2021|2022|2023,Derma_total,solo_anios_tardios
dot_bas_proteccion,3,2021,2023,2021|2022|2023,Dot_Bas_Protección,solo_anios_tardios
elf_cardiacafun,3,2021,2023,2021|2022|2023,elf_cardiacaFun,solo_anios_tardios
elf_cardiacainst,3,2021,2023,2021|2022|2023,elf_cardiacaInst,solo_anios_tardios
ercp_amb,3,2021,2023,2021|2022|2023,ERCP_Amb,solo_anios_tardios
ercp_hosp,3,2021,2023,2021|2022|2023,ERCP_hosp,solo_anios_tardios
estancias_ar,3,2021,2023,2021|2022|2023,estancias_AR,solo_anios_tardios
estancias_upediatria,3,2021,2023,2021|2022|2023,estancias_uPediatria,solo_anios_tardios
gine_cma,3,2021,2023,2021|2022|2023,Gine_cma,solo_anios_tardios
gine_hosp,3,2021,2023,2021|2022|2023,Gine_hosp,solo_anios_tardios
gine_resto,3,2021,2023,2021|2022|2023,Gine_resto,solo_anios_tardios
gine_total,3,2021,2023,2021|2022|2023,Gine_total,solo_anios_tardios
maxilo_cma,3,2021,2023,2021|2022|2023,Maxilo_cma,solo_anios_tardios
maxilo_hosp,3,2021,2023,2021|2022|2023,Maxilo_hosp,solo_anios_tardios
maxilo_resto,3,2021,2023,2021|2022|2023,Maxilo_resto,solo_anios_tardios
maxilo_total,3,2021,2023,2021|2022|2023,Maxilo_total,solo_anios_tardios
navegador_neur,3,2021,2023,2021|2022|2023,Navegador_neur,solo_anios_tardios
nn_tot,3,2021,2023,2021|2022|2023,nn_tot,solo_anios_tardios
oftalmo_cma,3,2021,2023,2021|2022|2023,Oftalmo_cma,solo_anios_tardios
oftalmo_hosp,3,2021,2023,2021|2022|2023,Oftalmo_hosp,solo_anios_tardios
oftalmo_resto,3,2021,2023,2021|2022|2023,Oftalmo_resto,solo_anios_tardios
oftalmo_total,3,2021,2023,2021|2022|2023,Oftalmo_total,solo_anios_tardios
orl_cma,3,2021,2023,2021|2022|2023,ORL_cma,solo_anios_tardios
orl_hosp,3,2021,2023,2021|2022|2023,ORL_hosp,solo_anios_tardios
orl_resto,3,2021,2023,2021|2022|2023,ORL_resto,solo_anios_tardios
orl_total,3,2021,2023,2021|2022|2023,ORL_total,solo_anios_tardios
otrascirugias_cma,3,2021,2023,2021|2022|2023,OtrasCirugias_cma,solo_anios_tardios
otrascirugias_hosp,3,2021,2023,2021|2022|2023,OtrasCirugias_hosp,solo_anios_tardios
otrascirugias_resto,3,2021,2023,2021|2022|2023,OtrasCirugias_resto,solo_anios_tardios
otrascirugias_total,3,2021,2023,2021|2022|2023,OtrasCirugias_total,solo_anios_tardios
plastica_cma,3,2021,2023,2021|2022|2023,Plastica_cma,solo_anios_tardios
plastica_hosp,3,2021,2023,2021|2022|2023,Plastica_hosp,solo_anios_tardios
plastica_resto,3,2021,2023,2021|2022|2023,Plastica_resto,solo_anios_tardios
plastica_total,3,2021,2023,2021|2022|2023,Plastica_total,solo_anios_tardios
primcardio,3,2021,2023,2021|2022|2023,primCardio,solo_anios_tardios
primcirgeneral,3,2021,2023,2021|2022|2023,primCirGeneral,solo_anios_tardios
primderma,3,2021,2023,2021|2022|2023,primDerma,solo_anios_tardios
primdiges,3,2021,2023,2021|2022|2023,primDiges,solo_anios_tardios
primgine,3,2021,2023,2021|2022|2023,primGine,solo_anios_tardios
primneurolog,3,2021,2023,2021|2022|2023,primNeurolog,solo_anios_tardios
primoftalmo,3,2021,2023,2021|2022|2023,primOftalmo,solo_anios_tardios
primorl,3,2021,2023,2021|2022|2023,primOrl,solo_anios_tardios
primotrasconsul,3,2021,2023,2021|2022|2023,primOtrasConsul,solo_anios_tardios
primpediatria,3,2021,2023,2021|2022|2023,primPediatria,solo_anios_tardios
primpreanest,3,2021,2023,2021|2022|2023,primPreAnest,solo_anios_tardios
primpsquia,3,2021,2023,2021|2022|2023,primPsquia,solo_anios_tardios
primrehabil,3,2021,2023,2021|2022|2023,primRehabil,solo_anios_tardios
primrestomed,3,2021,2023,2021|2022|2023,primRestoMed,solo_anios_tardios
primrestoquirurg,3,2021,2023,2021|2022|2023,primRestoQuirurg,solo_anios_tardios
primtotal,3,2021,2023,2021|2022|2023,primTotal,solo_anios_tardios
primtrauma,3,2021,2023,2021|2022|2023,primTrauma,solo_anios_tardios
primurolog,3,2021,2023,2021|2022|2023,primUrolog,solo_anios_tardios
