module_id;var_a;clean_a;years_a;n_yrs_a;var_b;clean_b;years_b;n_yrs_b;overlap;similarity;proposed;priority
5;farmaceuticos_cMujeres;farmaceuticos_cMujeres;2014|2015;2;farmaceuticos_colabMujeres;farmaceuticos_colabMujeres;2014|2015;2;2;0.9692;farmaceuticos_cMujeres;mismo_periodo_NO_alias
5;mResto_cTotal;mResto_cTotal;2014|2015;2;mResto_pTotal;mResto_pTotal;2014|2015;2;2;0.9692;mResto_cTotal;mismo_periodo_NO_alias
5;oTituSuperior_cMujeres;oTituSuperior_cMujeres;2014|2015;2;oTituSuperior_colabMujeres;oTituSuperior_colabMujeres;2014|2015;2;2;0.9692;oTituSuperior_cMujeres;mismo_periodo_NO_alias
6;gSuperiorSani_cMujeres;gSuperiorSani_cMujeres;2014|2015;2;gSuperiorSani_colabMujeres;gSuperiorSani_colabMujeres;2014|2015;2;2;0.9692;gSuperiorSani_cMujeres;mismo_periodo_NO_alias
6;oDueEspeciali_cMujeres;oDueEspeciali_cMujeres;2014|2015;2;oDueEspeciali_colabMujeres;oDueEspeciali_colabMujeres;2014|2015;2;2;0.9692;oDueEspeciali_cMujeres;mismo_periodo_NO_alias
20;701_1Hospital;701_1Hospital;2014|2015;2;701_2Hospital;701_2Hospital;2014|2015;2;2;0.9692;701_1Hospital;mismo_periodo_NO_alias
20;701_1Urgencia;701_1Urgencia;2014|2015;2;701_2Urgencia;701_2Urgencia;2014|2015;2;2;0.9692;701_1Urgencia;mismo_periodo_NO_alias
20;705_1Hospital;705_1Hospital;2014|2015;2;705_2Hospital;705_2Hospital;2014|2015;2;2;0.9692;705_1Hospital;mismo_periodo_NO_alias
20;705_1Urgencia;705_1Urgencia;2014|2015;2;705_2Urgencia;705_2Urgencia;2014|2015;2;2;0.9692;705_1Urgencia;mismo_periodo_NO_alias
14;totNeurolog_CEP;totNeurolog_CEP;2014|2015;2;totUrolog_CEP;totUrolog_CEP;2014|2015;2;2;0.9689;totNeurolog_CEP;mismo_periodo_NO_alias
5;neurologia_colabTotal;neurologia_colabTotal;2014|2015;2;urologia_colabTotal;urologia_colabTotal;2014|2015;2;2;0.9683;neurologia_colabTotal;mismo_periodo_NO_alias
5;dermatologia_cMujeres;dermatologia_cMujeres;2014|2015;2;dermatologia_colabMujeres;dermatologia_colabMujeres;2014|2015;2;2;0.968;dermatologia_cMujeres;mismo_periodo_NO_alias
5;neurocirugia_cMujeres;neurocirugia_cMujeres;2014|2015;2;neurocirugia_colabMujeres;neurocirugia_colabMujeres;2014|2015;2;2;0.968;neurocirugia_cMujeres;mismo_periodo_NO_alias
5;oftalmologia_cMujeres;oftalmologia_cMujeres;2014|2015;2;oftalmologia_colabMujeres;oftalmologia_colabMujeres;2014|2015;2;2;0.968;oftalmologia_cMujeres;mismo_periodo_NO_alias
5;cardiologia_cMujeres;cardiologia_cMujeres;2014|2015;2;cardiologia_colabMujeres;cardiologia_colabMujeres;2014|2015;2;2;0.9667;cardiologia_cMujeres;mismo_periodo_NO_alias
5;cOral_cTotal;cOral_cTotal;2014|2015;2;cOral_pTotal;cOral_pTotal;2014|2015;2;2;0.9667;cOral_cTotal;mismo_periodo_NO_alias
5;cOrtopedica_cMujeres;cOrtopedica_cMujeres;2014|2015;2;cOrtopedica_colabMujeres;cOrtopedica_colabMujeres;2014|2015;2;2;0.9667;cOrtopedica_cMujeres;mismo_periodo_NO_alias
5;cPediatrica_cMujeres;cPediatrica_cMujeres;2014|2015;2;cPediatrica_colabMujeres;cPediatrica_colabMujeres;2014|2015;2;2;0.9667;cPediatrica_cMujeres;mismo_periodo_NO_alias
5;cPediatrica_pMujeres;cPediatrica_pMujeres;2014|2015;2;pediatria_pMujeres;pediatria_pMujeres;2014|2015;2;2;0.9667;cPediatrica_pMujeres;mismo_periodo_NO_alias
5;obstetricia_cMujeres;obstetricia_cMujeres;2014|2015;2;obstetricia_colabMujeres;obstetricia_colabMujeres;2014|2015;2;2;0.9667;obstetricia_cMujeres;mismo_periodo_NO_alias
5;psiquiatria_cMujeres;psiquiatria_cMujeres;2014|2015;2;psiquiatria_colabMujeres;psiquiatria_colabMujeres;2014|2015;2;2;0.9667;psiquiatria_cMujeres;mismo_periodo_NO_alias
6;due_cMujeres;due_cMujeres;2014|2015;2;due_pMujeres;due_pMujeres;2014|2015;2;2;0.9667;due_cMujeres;mismo_periodo_NO_alias
7;nefrologia_total;nefrologia_total;2014|2015;2;neurologia_total;neurologia_total;2014|2015;2;2;0.9667;nefrologia_total;mismo_periodo_NO_alias
9;altExitus_o1;altExitus_o1;2014|2015;2;altExitus_o2;altExitus_o2;2014|2015;2;2;0.9667;altExitus_o1;mismo_periodo_NO_alias
9;altExitus_o1;altExitus_o1;2014|2015;2;altExitus_o3;altExitus_o3;2014|2015;2;2;0.9667;altExitus_o1;mismo_periodo_NO_alias
9;altExitus_o2;altExitus_o2;2014|2015;2;altExitus_o3;altExitus_o3;2014|2015;2;2;0.9667;altExitus_o2;mismo_periodo_NO_alias
9;estancias_o1;estancias_o1;2014|2015;2;estancias_o2;estancias_o2;2014|2015;2;2;0.9667;estancias_o1;mismo_periodo_NO_alias
9;estancias_o1;estancias_o1;2014|2015;2;estancias_o3;estancias_o3;2014|2015;2;2;0.9667;estancias_o1;mismo_periodo_NO_alias
9;estancias_o2;estancias_o2;2014|2015;2;estancias_o3;estancias_o3;2014|2015;2;2;0.9667;estancias_o2;mismo_periodo_NO_alias
9;otros1_texto;otros1_texto;2014|2015;2;otros2_texto;otros2_texto;2014|2015;2;2;0.9667;otros1_texto;mismo_periodo_NO_alias
9;otros1_texto;otros1_texto;2014|2015;2;otros3_texto;otros3_texto;2014|2015;2;2;0.9667;otros1_texto;mismo_periodo_NO_alias
9;otros2_texto;otros2_texto;2014|2015;2;otros3_texto;otros3_texto;2014|2015;2;2;0.9667;otros2_texto;mismo_periodo_NO_alias
20;701_1consulExter;701_1consulExter;2014|2015;2;70_consulExter;70_consulExter;2014|2015;2;2;0.9667;701_1consulExter;mismo_periodo_NO_alias
20;701_1hospDia;701_1hospDia;2014|2015;2;701_2hospDia;701_2hospDia;2014|2015;2;2;0.9667;701_1hospDia;mismo_periodo_NO_alias
20;701_1hospDom;701_1hospDom;2014|2015;2;701_2hospDom;701_2hospDom;2014|2015;2;2;0.9667;701_1hospDom;mismo_periodo_NO_alias
20;701_2consulExter;701_2consulExter;2014|2015;2;705_2consulExter;705_2consulExter;2014|2015;2;2;0.9667;701_2consulExter;mismo_periodo_NO_alias
20;701_2consulExter;701_2consulExter;2014|2015;2;70_consulExter;70_consulExter;2014|2015;2;2;0.9667;701_2consulExter;mismo_periodo_NO_alias
20;705_1consulExter;705_1consulExter;2014|2015;2;70_consulExter;70_consulExter;2014|2015;2;2;0.9667;705_1consulExter;mismo_periodo_NO_alias
20;705_1hospDia;705_1hospDia;2014|2015;2;705_2hospDia;705_2hospDia;2014|2015;2;2;0.9667;705_1hospDia;mismo_periodo_NO_alias
20;705_1hospDom;705_1hospDom;2014|2015;2;705_2hospDom;705_2hospDom;2014|2015;2;2;0.9667;705_1hospDom;mismo_periodo_NO_alias
20;705_2consulExter;705_2consulExter;2014|2015;2;70_consulExter;70_consulExter;2014|2015;2;2;0.9667;705_2consulExter;mismo_periodo_NO_alias
20;701_2consulExter;701_2consulExter;2014|2015;2;702_consulExter;702_consulExter;2014|2015;2;2;0.9656;701_2consulExter;mismo_periodo_NO_alias
20;701_consulExter;701_consulExter;2014|2015;2;705_1consulExter;705_1consulExter;2014|2015;2;2;0.9656;701_consulExter;mismo_periodo_NO_alias
20;702_consulExter;702_consulExter;2014|2015;2;705_2consulExter;705_2consulExter;2014|2015;2;2;0.9656;702_consulExter;mismo_periodo_NO_alias
5;aDigestivo_cMujeres;aDigestivo_cMujeres;2014|2015;2;aDigestivo_colabMujeres;aDigestivo_colabMujeres;2014|2015;2;2;0.9652;aDigestivo_cMujeres;mismo_periodo_NO_alias
5;angiologia_cMujeres;angiologia_cMujeres;2014|2015;2;angiologia_colabMujeres;angiologia_colabMujeres;2014|2015;2;2;0.9652;angiologia_cMujeres;mismo_periodo_NO_alias
5;mIntensiva_cMujeres;mIntensiva_cMujeres;2014|2015;2;mIntensiva_colabMujeres;mIntensiva_colabMujeres;2014|2015;2;2;0.9652;mIntensiva_cMujeres;mismo_periodo_NO_alias
5;neurologia_cMujeres;neurologia_cMujeres;2014|2015;2;neurologia_colabMujeres;neurologia_colabMujeres;2014|2015;2;2;0.9652;neurologia_cMujeres;mismo_periodo_NO_alias
5;sCentrales_cMujeres;sCentrales_cMujeres;2014|2015;2;sCentrales_colabMujeres;sCentrales_colabMujeres;2014|2015;2;2;0.9652;sCentrales_cMujeres;mismo_periodo_NO_alias
5;subMedicas_cMujeres;subMedicas_cMujeres;2014|2015;2;subMedicas_colabMujeres;subMedicas_colabMujeres;2014|2015;2;2;0.9652;subMedicas_cMujeres;mismo_periodo_NO_alias
6;gMedioSani_cMujeres;gMedioSani_cMujeres;2014|2015;2;gMedioSani_colabMujeres;gMedioSani_colabMujeres;2014|2015;2;2;0.9652;gMedioSani_cMujeres;mismo_periodo_NO_alias
6;oSaniMedio_cMujeres;oSaniMedio_cMujeres;2014|2015;2;oSaniMedio_colabMujeres;oSaniMedio_colabMujeres;2014|2015;2;2;0.9652;oSaniMedio_cMujeres;mismo_periodo_NO_alias
6;terapeutas_cMujeres;terapeutas_cMujeres;2014|2015;2;terapeutas_colabMujeres;terapeutas_colabMujeres;2014|2015;2;2;0.9652;terapeutas_cMujeres;mismo_periodo_NO_alias
6;trabSocial_cMujeres;trabSocial_cMujeres;2014|2015;2;trabSocial_colabMujeres;trabSocial_colabMujeres;2014|2015;2;2;0.9652;trabSocial_cMujeres;mismo_periodo_NO_alias
5;neurologia_cMujeres;neurologia_cMujeres;2014|2015;2;urologia_cMujeres;urologia_cMujeres;2014|2015;2;2;0.9649;neurologia_cMujeres;mismo_periodo_NO_alias
5;neurologia_pMujeres;neurologia_pMujeres;2014|2015;2;urologia_pMujeres;urologia_pMujeres;2014|2015;2;2;0.9649;neurologia_pMujeres;mismo_periodo_NO_alias
20;700_consulExter;700_consulExter;2014|2015;2;701_consulExter;701_consulExter;2014|2015;2;2;0.9644;700_consulExter;mismo_periodo_NO_alias
20;700_consulExter;700_consulExter;2014|2015;2;702_consulExter;702_consulExter;2014|2015;2;2;0.9644;700_consulExter;mismo_periodo_NO_alias
20;700_consulExter;700_consulExter;2014|2015;2;704_consulExter;704_consulExter;2014|2015;2;2;0.9644;700_consulExter;mismo_periodo_NO_alias
20;700_consulExter;700_consulExter;2014|2015;2;706_consulExter;706_consulExter;2014|2015;2;2;0.9644;700_consulExter;mismo_periodo_NO_alias
20;700_consulExter;700_consulExter;2014|2015;2;708_consulExter;708_consulExter;2014|2015;2;2;0.9644;700_consulExter;mismo_periodo_NO_alias
20;701_consulExter;701_consulExter;2014|2015;2;702_consulExter;702_consulExter;2014|2015;2;2;0.9644;701_consulExter;mismo_periodo_NO_alias
20;701_consulExter;701_consulExter;2014|2015;2;704_consulExter;704_consulExter;2014|2015;2;2;0.9644;701_consulExter;mismo_periodo_NO_alias
20;701_consulExter;701_consulExter;2014|2015;2;706_consulExter;706_consulExter;2014|2015;2;2;0.9644;701_consulExter;mismo_periodo_NO_alias
20;701_consulExter;701_consulExter;2014|2015;2;708_consulExter;708_consulExter;2014|2015;2;2;0.9644;701_consulExter;mismo_periodo_NO_alias
20;702_consulExter;702_consulExter;2014|2015;2;704_consulExter;704_consulExter;2014|2015;2;2;0.9644;702_consulExter;mismo_periodo_NO_alias
20;702_consulExter;702_consulExter;2014|2015;2;706_consulExter;706_consulExter;2014|2015;2;2;0.9644;702_consulExter;mismo_periodo_NO_alias
20;702_consulExter;702_consulExter;2014|2015;2;708_consulExter;708_consulExter;2014|2015;2;2;0.9644;702_consulExter;mismo_periodo_NO_alias
20;704_consulExter;704_consulExter;2014|2015;2;706_consulExter;706_consulExter;2014|2015;2;2;0.9644;704_consulExter;mismo_periodo_NO_alias
20;704_consulExter;704_consulExter;2014|2015;2;708_consulExter;708_consulExter;2014|2015;2;2;0.9644;704_consulExter;mismo_periodo_NO_alias
20;706_consulExter;706_consulExter;2014|2015;2;708_consulExter;708_consulExter;2014|2015;2;2;0.9644;706_consulExter;mismo_periodo_NO_alias
5;anestesia_cMujeres;anestesia_cMujeres;2014|2015;2;anestesia_colabMujeres;anestesia_colabMujeres;2014|2015;2;2;0.9636;anestesia_cMujeres;mismo_periodo_NO_alias
5;cPlastica_cMujeres;cPlastica_cMujeres;2014|2015;2;cPlastica_colabMujeres;cPlastica_colabMujeres;2014|2015;2;2;0.9636;cPlastica_cMujeres;mismo_periodo_NO_alias
5;cToracica_cMujeres;cToracica_cMujeres;2014|2015;2;cToracica_colabMujeres;cToracica_colabMujeres;2014|2015;2;2;0.9636;cToracica_cMujeres;mismo_periodo_NO_alias
5;pediatria_cMujeres;pediatria_cMujeres;2014|2015;2;pediatria_colabMujeres;pediatria_colabMujeres;2014|2015;2;2;0.9636;pediatria_cMujeres;mismo_periodo_NO_alias
5;urgencias_cMujeres;urgencias_cMujeres;2014|2015;2;urgencias_colabMujeres;urgencias_colabMujeres;2014|2015;2;2;0.9636;urgencias_cMujeres;mismo_periodo_NO_alias
6;direccion_cMujeres;direccion_cMujeres;2014|2015;2;direccion_colabMujeres;direccion_colabMujeres;2014|2015;2;2;0.9636;direccion_cMujeres;mismo_periodo_NO_alias
6;logopedas_cMujeres;logopedas_cMujeres;2014|2015;2;logopedas_colabMujeres;logopedas_colabMujeres;2014|2015;2;2;0.9636;logopedas_cMujeres;mismo_periodo_NO_alias
6;perOficio_cMujeres;perOficio_cMujeres;2014|2015;2;perOficio_colabMujeres;perOficio_colabMujeres;2014|2015;2;2;0.9636;perOficio_cMujeres;mismo_periodo_NO_alias
6;restSani_cMujeres2;restSani_cMujeres2;2014|2015;2;restSani_colabMujeres2;restSani_colabMujeres2;2014|2015;2;2;0.9636;restSani_cMujeres2;mismo_periodo_NO_alias
9;altFinal_o1;altFinal_o1;2014|2015;2;altFinal_o2;altFinal_o2;2014|2015;2;2;0.9636;altFinal_o1;mismo_periodo_NO_alias
9;altFinal_o1;altFinal_o1;2014|2015;2;altFinal_o3;altFinal_o3;2014|2015;2;2;0.9636;altFinal_o1;mismo_periodo_NO_alias
9;altFinal_o2;altFinal_o2;2014|2015;2;altFinal_o3;altFinal_o3;2014|2015;2;2;0.9636;altFinal_o2;mismo_periodo_NO_alias
5;cPediatrica_pTotal;cPediatrica_pTotal;2014|2015;2;pediatria_pTotal;pediatria_pTotal;2014|2015;2;2;0.963;cPediatrica_pTotal;mismo_periodo_NO_alias
7;neurologia_mujeres;neurologia_mujeres;2014|2015;2;urologia_mujeres;urologia_mujeres;2014|2015;2;2;0.963;neurologia_mujeres;mismo_periodo_NO_alias
5;cGeneral_cMujeres;cGeneral_cMujeres;2014|2015;2;cGeneral_colabMujeres;cGeneral_colabMujeres;2014|2015;2;2;0.9619;cGeneral_cMujeres;mismo_periodo_NO_alias
5;otorrino_cMujeres;otorrino_cMujeres;2014|2015;2;otorrino_colabMujeres;otorrino_colabMujeres;2014|2015;2;2;0.9619;otorrino_cMujeres;mismo_periodo_NO_alias
5;urologia_cMujeres;urologia_cMujeres;2014|2015;2;urologia_colabMujeres;urologia_colabMujeres;2014|2015;2;2;0.9619;urologia_cMujeres;mismo_periodo_NO_alias
6;matronas_cMujeres;matronas_cMujeres;2014|2015;2;matronas_colabMujeres;matronas_colabMujeres;2014|2015;2;2;0.9619;matronas_cMujeres;mismo_periodo_NO_alias
20;700_CMA;700_CMA;2014|2015;2;70_CMA;70_CMA;2014|2015;2;2;0.9619;700_CMA;mismo_periodo_NO_alias
20;701_CMA;701_CMA;2014|2015;2;70_CMA;70_CMA;2014|2015;2;2;0.9619;701_CMA;mismo_periodo_NO_alias
20;702_CMA;702_CMA;2014|2015;2;70_CMA;70_CMA;2014|2015;2;2;0.9619;702_CMA;mismo_periodo_NO_alias
20;704_CMA;704_CMA;2014|2015;2;70_CMA;70_CMA;2014|2015;2;2;0.9619;704_CMA;mismo_periodo_NO_alias
20;706_CMA;706_CMA;2014|2015;2;70_CMA;70_CMA;2014|2015;2;2;0.9619;706_CMA;mismo_periodo_NO_alias
20;708_CMA;708_CMA;2014|2015;2;70_CMA;70_CMA;2014|2015;2;2;0.9619;708_CMA;mismo_periodo_NO_alias
5;neurologia_cTotal;neurologia_cTotal;2014|2015;2;urologia_cTotal;urologia_cTotal;2014|2015;2;2;0.9608;neurologia_cTotal;mismo_periodo_NO_alias
5;neurologia_pTotal;neurologia_pTotal;2014|2015;2;urologia_pTotal;urologia_pTotal;2014|2015;2;2;0.9608;neurologia_pTotal;mismo_periodo_NO_alias
5;cCardio_cMujeres;cCardio_cMujeres;2014|2015;2;cCardio_colabMujeres;cCardio_colabMujeres;2014|2015;2;2;0.96;cCardio_cMujeres;mismo_periodo_NO_alias
5;mFisica_cMujeres;mFisica_cMujeres;2014|2015;2;mFisica_colabMujeres;mFisica_colabMujeres;2014|2015;2;2;0.96;mFisica_cMujeres;mismo_periodo_NO_alias
6;due_cTotal;due_cTotal;2014|2015;2;due_pTotal;due_pTotal;2014|2015;2;2;0.96;due_cTotal;mismo_periodo_NO_alias
6;oNoSani_cMujeres;oNoSani_cMujeres;2014|2015;2;oNoSani_colabMujeres;oNoSani_colabMujeres;2014|2015;2;2;0.96;oNoSani_cMujeres;mismo_periodo_NO_alias
6;tecSani_cMujeres;tecSani_cMujeres;2014|2015;2;tecSani_colabMujeres;tecSani_colabMujeres;2014|2015;2;2;0.96;tecSani_cMujeres;mismo_periodo_NO_alias
20;701_1Hospital;701_1Hospital;2014|2015;2;70_Hospital;70_Hospital;2014|2015;2;2;0.959;701_1Hospital;mismo_periodo_NO_alias
20;701_1Urgencia;701_1Urgencia;2014|2015;2;70_Urgencia;70_Urgencia;2014|2015;2;2;0.959;701_1Urgencia;mismo_periodo_NO_alias
20;701_2Hospital;701_2Hospital;2014|2015;2;705_2Hospital;705_2Hospital;2014|2015;2;2;0.959;701_2Hospital;mismo_periodo_NO_alias
20;701_2Hospital;701_2Hospital;2014|2015;2;70_Hospital;70_Hospital;2014|2015;2;2;0.959;701_2Hospital;mismo_periodo_NO_alias
20;701_2Urgencia;701_2Urgencia;2014|2015;2;705_2Urgencia;705_2Urgencia;2014|2015;2;2;0.959;701_2Urgencia;mismo_periodo_NO_alias
20;701_2Urgencia;701_2Urgencia;2014|2015;2;70_Urgencia;70_Urgencia;2014|2015;2;2;0.959;701_2Urgencia;mismo_periodo_NO_alias
20;705_1Hospital;705_1Hospital;2014|2015;2;70_Hospital;70_Hospital;2014|2015;2;2;0.959;705_1Hospital;mismo_periodo_NO_alias
20;705_1Urgencia;705_1Urgencia;2014|2015;2;70_Urgencia;70_Urgencia;2014|2015;2;2;0.959;705_1Urgencia;mismo_periodo_NO_alias
20;705_2Hospital;705_2Hospital;2014|2015;2;70_Hospital;70_Hospital;2014|2015;2;2;0.959;705_2Hospital;mismo_periodo_NO_alias
20;705_2Urgencia;705_2Urgencia;2014|2015;2;70_Urgencia;70_Urgencia;2014|2015;2;2;0.959;705_2Urgencia;mismo_periodo_NO_alias
7;neurologia_total;neurologia_total;2014|2015;2;urologia_total;urologia_total;2014|2015;2;2;0.9583;neurologia_total;mismo_periodo_NO_alias
5;mResto_cMujeres;mResto_cMujeres;2014|2015;2;mResto_colabMujeres;mResto_colabMujeres;2014|2015;2;2;0.9579;mResto_cMujeres;mismo_periodo_NO_alias
20;701_2Hospital;701_2Hospital;2014|2015;2;702_Hospital;702_Hospital;2014|2015;2;2;0.9573;701_2Hospital;mismo_periodo_NO_alias
20;701_2Urgencia;701_2Urgencia;2014|2015;2;702_Urgencia;702_Urgencia;2014|2015;2;2;0.9573;701_2Urgencia;mismo_periodo_NO_alias
20;701_Hospital;701_Hospital;2014|2015;2;705_1Hospital;705_1Hospital;2014|2015;2;2;0.9573;701_Hospital;mismo_periodo_NO_alias
20;701_Urgencia;701_Urgencia;2014|2015;2;705_1Urgencia;705_1Urgencia;2014|2015;2;2;0.9573;701_Urgencia;mismo_periodo_NO_alias
20;702_Hospital;702_Hospital;2014|2015;2;705_2Hospital;705_2Hospital;2014|2015;2;2;0.9573;702_Hospital;mismo_periodo_NO_alias
20;702_Urgencia;702_Urgencia;2014|2015;2;705_2Urgencia;705_2Urgencia;2014|2015;2;2;0.9573;702_Urgencia;mismo_periodo_NO_alias
7;med_Intensiva_total;med_Intensiva_total;2014|2015;2;med_Interna_total;med_Interna_total;2014|2015;2;2;0.9567;med_Intensiva_total;mismo_periodo_NO_alias
5;total_colabMedicos;total_colabMedicos;2014|2015;2;total_colabMujerMedicos;total_colabMujerMedicos;2014|2015;2;2;0.9565;total_colabMedicos;mismo_periodo_NO_alias
6;administrativos_colabMujeres;administrativos_colabMujeres;2014|2015;2;administrativos_pMujeres;administrativos_pMujeres;2014|2015;2;2;0.956;administrativos_colabMujeres;mismo_periodo_NO_alias
6;fisioterapeutas_colabMujeres;fisioterapeutas_colabMujeres;2014|2015;2;fisioterapeutas_pMujeres;fisioterapeutas_pMujeres;2014|2015;2;2;0.956;fisioterapeutas_colabMujeres;mismo_periodo_NO_alias
5;cOral_cMujeres;cOral_cMujeres;2014|2015;2;cOral_colabMujeres;cOral_colabMujeres;2014|2015;2;2;0.9556;cOral_cMujeres;mismo_periodo_NO_alias
20;700_Hospital;700_Hospital;2014|2015;2;701_Hospital;701_Hospital;2014|2015;2;2;0.9556;700_Hospital;mismo_periodo_NO_alias
20;700_Hospital;700_Hospital;2014|2015;2;702_Hospital;702_Hospital;2014|2015;2;2;0.9556;700_Hospital;mismo_periodo_NO_alias
20;700_Hospital;700_Hospital;2014|2015;2;704_Hospital;704_Hospital;2014|2015;2;2;0.9556;700_Hospital;mismo_periodo_NO_alias
20;700_Hospital;700_Hospital;2014|2015;2;706_Hospital;706_Hospital;2014|2015;2;2;0.9556;700_Hospital;mismo_periodo_NO_alias
20;700_Hospital;700_Hospital;2014|2015;2;708_Hospital;708_Hospital;2014|2015;2;2;0.9556;700_Hospital;mismo_periodo_NO_alias
20;700_Urgencia;700_Urgencia;2014|2015;2;701_Urgencia;701_Urgencia;2014|2015;2;2;0.9556;700_Urgencia;mismo_periodo_NO_alias
20;700_Urgencia;700_Urgencia;2014|2015;2;702_Urgencia;702_Urgencia;2014|2015;2;2;0.9556;700_Urgencia;mismo_periodo_NO_alias
20;700_Urgencia;700_Urgencia;2014|2015;2;704_Urgencia;704_Urgencia;2014|2015;2;2;0.9556;700_Urgencia;mismo_periodo_NO_alias
20;700_Urgencia;700_Urgencia;2014|2015;2;706_Urgencia;706_Urgencia;2014|2015;2;2;0.9556;700_Urgencia;mismo_periodo_NO_alias
20;700_Urgencia;700_Urgencia;2014|2015;2;708_Urgencia;708_Urgencia;2014|2015;2;2;0.9556;700_Urgencia;mismo_periodo_NO_alias
20;701_1hospDia;701_1hospDia;2014|2015;2;70_hospDia;70_hospDia;2014|2015;2;2;0.9556;701_1hospDia;mismo_periodo_NO_alias
20;701_1hospDom;701_1hospDom;2014|2015;2;70_hospDom;70_hospDom;2014|2015;2;2;0.9556;701_1hospDom;mismo_periodo_NO_alias
20;701_2hospDia;701_2hospDia;2014|2015;2;705_2hospDia;705_2hospDia;2014|2015;2;2;0.9556;701_2hospDia;mismo_periodo_NO_alias
20;701_2hospDia;701_2hospDia;2014|2015;2;70_hospDia;70_hospDia;2014|2015;2;2;0.9556;701_2hospDia;mismo_periodo_NO_alias
20;701_2hospDom;701_2hospDom;2014|2015;2;705_2hospDom;705_2hospDom;2014|2015;2;2;0.9556;701_2hospDom;mismo_periodo_NO_alias
20;701_2hospDom;701_2hospDom;2014|2015;2;70_hospDom;70_hospDom;2014|2015;2;2;0.9556;701_2hospDom;mismo_periodo_NO_alias
20;701_Hospital;701_Hospital;2014|2015;2;702_Hospital;702_Hospital;2014|2015;2;2;0.9556;701_Hospital;mismo_periodo_NO_alias
20;701_Hospital;701_Hospital;2014|2015;2;704_Hospital;704_Hospital;2014|2015;2;2;0.9556;701_Hospital;mismo_periodo_NO_alias
20;701_Hospital;701_Hospital;2014|2015;2;706_Hospital;706_Hospital;2014|2015;2;2;0.9556;701_Hospital;mismo_periodo_NO_alias
20;701_Hospital;701_Hospital;2014|2015;2;708_Hospital;708_Hospital;2014|2015;2;2;0.9556;701_Hospital;mismo_periodo_NO_alias
20;701_Urgencia;701_Urgencia;2014|2015;2;702_Urgencia;702_Urgencia;2014|2015;2;2;0.9556;701_Urgencia;mismo_periodo_NO_alias
20;701_Urgencia;701_Urgencia;2014|2015;2;704_Urgencia;704_Urgencia;2014|2015;2;2;0.9556;701_Urgencia;mismo_periodo_NO_alias
20;701_Urgencia;701_Urgencia;2014|2015;2;706_Urgencia;706_Urgencia;2014|2015;2;2;0.9556;701_Urgencia;mismo_periodo_NO_alias
20;701_Urgencia;701_Urgencia;2014|2015;2;708_Urgencia;708_Urgencia;2014|2015;2;2;0.9556;701_Urgencia;mismo_periodo_NO_alias
20;702_Hospital;702_Hospital;2014|2015;2;704_Hospital;704_Hospital;2014|2015;2;2;0.9556;702_Hospital;mismo_periodo_NO_alias
20;702_Hospital;702_Hospital;2014|2015;2;706_Hospital;706_Hospital;2014|2015;2;2;0.9556;702_Hospital;mismo_periodo_NO_alias
20;702_Hospital;702_Hospital;2014|2015;2;708_Hospital;708_Hospital;2014|2015;2;2;0.9556;702_Hospital;mismo_periodo_NO_alias
20;702_Urgencia;702_Urgencia;2014|2015;2;704_Urgencia;704_Urgencia;2014|2015;2;2;0.9556;702_Urgencia;mismo_periodo_NO_alias
20;702_Urgencia;702_Urgencia;2014|2015;2;706_Urgencia;706_Urgencia;2014|2015;2;2;0.9556;702_Urgencia;mismo_periodo_NO_alias
20;702_Urgencia;702_Urgencia;2014|2015;2;708_Urgencia;708_Urgencia;2014|2015;2;2;0.9556;702_Urgencia;mismo_periodo_NO_alias
20;704_Hospital;704_Hospital;2014|2015;2;706_Hospital;706_Hospital;2014|2015;2;2;0.9556;704_Hospital;mismo_periodo_NO_alias
20;704_Hospital;704_Hospital;2014|2015;2;708_Hospital;708_Hospital;2014|2015;2;2;0.9556;704_Hospital;mismo_periodo_NO_alias
20;704_Urgencia;704_Urgencia;2014|2015;2;706_Urgencia;706_Urgencia;2014|2015;2;2;0.9556;704_Urgencia;mismo_periodo_NO_alias
20;704_Urgencia;704_Urgencia;2014|2015;2;708_Urgencia;708_Urgencia;2014|2015;2;2;0.9556;704_Urgencia;mismo_periodo_NO_alias
20;705_1hospDia;705_1hospDia;2014|2015;2;70_hospDia;70_hospDia;2014|2015;2;2;0.9556;705_1hospDia;mismo_periodo_NO_alias
20;705_1hospDom;705_1hospDom;2014|2015;2;70_hospDom;70_hospDom;2014|2015;2;2;0.9556;705_1hospDom;mismo_periodo_NO_alias
20;705_2hospDia;705_2hospDia;2014|2015;2;70_hospDia;70_hospDia;2014|2015;2;2;0.9556;705_2hospDia;mismo_periodo_NO_alias
20;705_2hospDom;705_2hospDom;2014|2015;2;70_hospDom;70_hospDom;2014|2015;2;2;0.9556;705_2hospDom;mismo_periodo_NO_alias
20;706_Hospital;706_Hospital;2014|2015;2;708_Hospital;708_Hospital;2014|2015;2;2;0.9556;706_Hospital;mismo_periodo_NO_alias
20;706_Urgencia;706_Urgencia;2014|2015;2;708_Urgencia;708_Urgencia;2014|2015;2;2;0.9556;706_Urgencia;mismo_periodo_NO_alias
